4350,SV04350,Student04350,25,Da Nang,9
4351,SV04351,Student04351,23,Hanoi,21
4352,SV04352,Student04352,25,Hai Phong,96
4353,SV04353,Student04353,18,Da Nang,7
4354,SV04354,Student04354,19,Ho Chi Minh,39
4355,SV04355,Student04355,20,Da Nang,75
4356,SV04356,Student04356,21,Ho Chi Minh,86
4357,SV04357,Student04357,21,Hanoi,41
4358,SV04358,Student04358,24,Hai Phong,62
4359,SV04359,Student04359,22,Hai Phong,50
4360,SV04360,Student04360,19,Hai Phong,74
4361,SV04361,Student04361,18,Ho Chi Minh,8
4362,SV04362,Student04362,24,Da Nang,74
4363,SV04363,Student04363,18,Can Tho,63
4364,SV04364,Student04364,25,Hanoi,57
4365,SV04365,Student04365,20,Da Nang,10
4366,SV04366,Student04366,18,Ho Chi Minh,2
4367,SV04367,Student04367,25,Can Tho,39
4368,SV04368,Student04368,25,Hanoi,7
4369,SV04369,Student04369,21,Hanoi,83
4370,SV04370,Student04370,21,Da Nang,55
4371,SV04371,Student04371,20,Hanoi,27
4372,SV04372,Student04372,23,Ho Chi Minh,53
4373,SV04373,Student04373,25,Hanoi,44
4374,SV04374,Student04374,19,Da Nang,89
4375,SV04375,Student04375,19,Can Tho,1
4376,SV04376,Student04376,23,Hanoi,100
4377,SV04377,Student04377,22,Hai Phong,53
4378,SV04378,Student04378,25,Da Nang,38
4379,SV04379,Student04379,23,Hai Phong,95
4380,SV04380,Student04380,22,Da Nang,55
4381,SV04381,Student04381,22,Hanoi,36
4382,SV04382,Student04382,25,Ho Chi Minh,72
4383,SV04383,Student04383,20,Ho Chi Minh,6
4384,SV04384,Student04384,20,Ho Chi Minh,47
4385,SV04385,Student04385,24,Da Nang,98
4386,SV04386,Student04386,19,Can Tho,62
4387,SV04387,Student04387,23,Ho Chi Minh,8
4388,SV04388,Student04388,21,Da Nang,18
4389,SV04389,Student04389,21,Ho Chi Minh,12
4390,SV04390,Student04390,21,Ho Chi Minh,29
4391,SV04391,Student04391,19,Can Tho,43
4392,SV04392,Student04392,25,Hanoi,24
4393,SV04393,Student04393,22,Da Nang,66
4394,SV04394,Student04394,20,Ho Chi Minh,51
4395,SV04395,Student04395,18,Ho Chi Minh,10
4396,SV04396,Student04396,22,Hanoi,28
4397,SV04397,Student04397,18,Hai Phong,8
4398,SV04398,Student04398,25,Hai Phong,99
4399,SV04399,Student04399,24,Da Nang,64
4400,SV04400,Student04400,19,Can Tho,71
4401,SV04401,Student04401,25,Can Tho,55
4402,SV04402,Student04402,23,Da Nang,24
4403,SV04403,Student04403,25,Hanoi,59
4404,SV04404,Student04404,18,Can Tho,29
4405,SV04405,Student04405,21,Can Tho,55
4406,SV04406,Student04406,21,Can Tho,67
4407,SV04407,Student04407,18,Hai Phong,17
4408,SV04408,Student04408,21,Da Nang,55
4409,SV04409,Student04409,19,Hanoi,93
4410,SV04410,Student04410,23,Da Nang,27
4411,SV04411,Student04411,24,Hai Phong,17
4412,SV04412,Student04412,23,Hanoi,27
4413,SV04413,Student04413,18,Ho Chi Minh,13
4414,SV04414,Student04414,24,Da Nang,78
4415,SV04415,Student04415,20,Da Nang,8
4416,SV04416,Student04416,18,Can Tho,79
4417,SV04417,Student04417,25,Hanoi,63
4418,SV04418,Student04418,21,Ho Chi Minh,84
4419,SV04419,Student04419,19,Da Nang,2
4420,SV04420,Student04420,21,Hai Phong,71
4421,SV04421,Student04421,23,Da Nang,29
4422,SV04422,Student04422,22,Hanoi,54
4423,SV04423,Student04423,23,Hanoi,46
4424,SV04424,Student04424,24,Can Tho,42
4425,SV04425,Student04425,18,Can Tho,32
4426,SV04426,Student04426,19,Da Nang,93
4427,SV04427,Student04427,22,Hanoi,60
4428,SV04428,Student04428,23,Ho Chi Minh,58
4429,SV04429,Student04429,24,Can Tho,44
4430,SV04430,Student04430,20,Ho Chi Minh,42
4431,SV04431,Student04431,19,Da Nang,69
4432,SV04432,Student04432,24,Can Tho,19
4433,SV04433,Student04433,23,Ho Chi Minh,35
4434,SV04434,Student04434,18,Can Tho,68
4435,SV04435,Student04435,23,Ho Chi Minh,84
4436,SV04436,Student04436,22,Ho Chi Minh,71
4437,SV04437,Student04437,25,Can Tho,48
4438,SV04438,Student04438,18,Hanoi,3
4439,SV04439,Student04439,21,Ho Chi Minh,94
4440,SV04440,Student04440,22,Da Nang,2
4441,SV04441,Student04441,23,Da Nang,69
4442,SV04442,Student04442,18,Da Nang,7
4443,SV04443,Student04443,18,Da Nang,16
4444,SV04444,Student04444,24,Ho Chi Minh,84
4445,SV04445,Student04445,24,Can Tho,66
4446,SV04446,Student04446,22,Can Tho,67
4447,SV04447,Student04447,20,Hanoi,46
4448,SV04448,Student04448,23,Hanoi,70
4449,SV04449,Student04449,24,Can Tho,29
4450,SV04450,Student04450,18,Da Nang,14
4451,SV04451,Student04451,18,Da Nang,21
4452,SV04452,Student04452,18,Ho Chi Minh,71
4453,SV04453,Student04453,22,Hanoi,62
4454,SV04454,Student04454,18,Ho Chi Minh,78
4455,SV04455,Student04455,19,Hanoi,9
4456,SV04456,Student04456,24,Hanoi,94
4457,SV04457,Student04457,18,Can Tho,56
4458,SV04458,Student04458,23,Ho Chi Minh,44
4459,SV04459,Student04459,21,Hanoi,27
4460,SV04460,Student04460,24,Hai Phong,6
4461,SV04461,Student04461,20,Hanoi,55
4462,SV04462,Student04462,18,Hanoi,93
4463,SV04463,Student04463,21,Hai Phong,60
4464,SV04464,Student04464,23,Hanoi,29
4465,SV04465,Student04465,22,Ho Chi Minh,67
4466,SV04466,Student04466,25,Can Tho,52
4467,SV04467,Student04467,20,Hai Phong,17
4468,SV04468,Student04468,19,Ho Chi Minh,68
4469,SV04469,Student04469,25,Hai Phong,58
4470,SV04470,Student04470,21,Da Nang,98
4471,SV04471,Student04471,24,Can Tho,32
4472,SV04472,Student04472,23,Can Tho,50
4473,SV04473,Student04473,23,Da Nang,41
4474,SV04474,Student04474,20,Hanoi,98
4475,SV04475,Student04475,24,Hai Phong,69
4476,SV04476,Student04476,22,Ho Chi Minh,1
4477,SV04477,Student04477,21,Hanoi,25
4478,SV04478,Student04478,18,Da Nang,59
4479,SV04479,Student04479,21,Ho Chi Minh,62
4480,SV04480,Student04480,25,Hai Phong,5
4481,SV04481,Student04481,25,Hai Phong,22
4482,SV04482,Student04482,18,Da Nang,0
4483,SV04483,Student04483,20,Da Nang,4
4484,SV04484,Student04484,19,Hanoi,34
4485,SV04485,Student04485,21,Hanoi,0
4486,SV04486,Student04486,18,Can Tho,2
4487,SV04487,Student04487,22,Ho Chi Minh,0
4488,SV04488,Student04488,20,Da Nang,60
4489,SV04489,Student04489,23,Da Nang,38
4490,SV04490,Student04490,24,Ho Chi Minh,54
4491,SV04491,Student04491,21,Da Nang,87
4492,SV04492,Student04492,20,Hai Phong,73
4493,SV04493,Student04493,18,Da Nang,89
4494,SV04494,Student04494,25,Hanoi,31
4495,SV04495,Student04495,20,Hai Phong,69
4496,SV04496,Student04496,25,Hanoi,2
4497,SV04497,Student04497,19,Ho Chi Minh,20
4498,SV04498,Student04498,25,Ho Chi Minh,28
4499,SV04499,Student04499,23,Ho Chi Minh,30
4500,SV04500,Student04500,18,Hanoi,2
4501,SV04501,Student04501,23,Hai Phong,8
4502,SV04502,Student04502,22,Ho Chi Minh,4
4503,SV04503,Student04503,25,Ho Chi Minh,79
4504,SV04504,Student04504,21,Da Nang,86
4505,SV04505,Student04505,18,Hanoi,97
4506,SV04506,Student04506,20,Hanoi,15
4507,SV04507,Student04507,18,Ho Chi Minh,26
4508,SV04508,Student04508,25,Can Tho,37
4509,SV04509,Student04509,23,Hanoi,95
4510,SV04510,Student04510,20,Da Nang,15
4511,SV04511,Student04511,19,Ho Chi Minh,15
4512,SV04512,Student04512,23,Da Nang,72
4513,SV04513,Student04513,25,Ho Chi Minh,74
4514,SV04514,Student04514,20,Hanoi,60
4515,SV04515,Student04515,23,Da Nang,18
4516,SV04516,Student04516,23,Hanoi,51
4517,SV04517,Student04517,22,Hanoi,83
4518,SV04518,Student04518,25,Can Tho,6
4519,SV04519,Student04519,23,Hanoi,86
4520,SV04520,Student04520,22,Da Nang,13
4521,SV04521,Student04521,22,Da Nang,65
4522,SV04522,Student04522,23,Hai Phong,77
4523,SV04523,Student04523,24,Ho Chi Minh,0
4524,SV04524,Student04524,23,Hanoi,79
4525,SV04525,Student04525,18,Hai Phong,96
4526,SV04526,Student04526,23,Hanoi,69
4527,SV04527,Student04527,21,Da Nang,99
4528,SV04528,Student04528,22,Hai Phong,93
4529,SV04529,Student04529,24,Hanoi,98
4530,SV04530,Student04530,18,Hai Phong,46
4531,SV04531,Student04531,20,Hai Phong,20
4532,SV04532,Student04532,18,Da Nang,91
4533,SV04533,Student04533,19,Hanoi,87
4534,SV04534,Student04534,24,Ho Chi Minh,87
4535,SV04535,Student04535,23,Hai Phong,46
4536,SV04536,Student04536,20,Can Tho,34
4537,SV04537,Student04537,24,Ho Chi Minh,42
4538,SV04538,Student04538,22,Ho Chi Minh,74
4539,SV04539,Student04539,18,Can Tho,33
4540,SV04540,Student04540,25,Hanoi,53
4541,SV04541,Student04541,24,Hanoi,54
4542,SV04542,Student04542,21,Hanoi,96
4543,SV04543,Student04543,20,Hai Phong,42
4544,SV04544,Student04544,22,Hai Phong,58
4545,SV04545,Student04545,21,Ho Chi Minh,17
4546,SV04546,Student04546,25,Da Nang,85
4547,SV04547,Student04547,20,Hai Phong,14
4548,SV04548,Student04548,21,Hanoi,93
4549,SV04549,Student04549,21,Hanoi,99
4550,SV04550,Student04550,20,Hai Phong,57
4551,SV04551,Student04551,24,Ho Chi Minh,77
4552,SV04552,Student04552,20,Can Tho,2
4553,SV04553,Student04553,22,Ho Chi Minh,41
4554,SV04554,Student04554,22,Ho Chi Minh,42
4555,SV04555,Student04555,20,Hai Phong,76
4556,SV04556,Student04556,23,Hanoi,7
4557,SV04557,Student04557,25,Can Tho,33
4558,SV04558,Student04558,19,Ho Chi Minh,74
4559,SV04559,Student04559,23,Ho Chi Minh,10
4560,SV04560,Student04560,25,Ho Chi Minh,99
4561,SV04561,Student04561,24,Can Tho,82
4562,SV04562,Student04562,22,Da Nang,70
4563,SV04563,Student04563,21,Hanoi,26
4564,SV04564,Student04564,20,Hanoi,55
4565,SV04565,Student04565,20,Hai Phong,64
4566,SV04566,Student04566,25,Da Nang,0
4567,SV04567,Student04567,25,Ho Chi Minh,22
4568,SV04568,Student04568,18,Hanoi,13
4569,SV04569,Student04569,24,Ho Chi Minh,19
4570,SV04570,Student04570,20,Hanoi,91
4571,SV04571,Student04571,18,Da Nang,98
4572,SV04572,Student04572,25,Ho Chi Minh,29
4573,SV04573,Student04573,20,Hanoi,6
4574,SV04574,Student04574,19,Da Nang,58
4575,SV04575,Student04575,18,Ho Chi Minh,46
4576,SV04576,Student04576,20,Hai Phong,97
4577,SV04577,Student04577,18,Can Tho,59
4578,SV04578,Student04578,23,Hanoi,50
4579,SV04579,Student04579,21,Can Tho,78
4580,SV04580,Student04580,22,Hai Phong,20
4581,SV04581,Student04581,20,Ho Chi Minh,64
4582,SV04582,Student04582,22,Can Tho,89
4583,SV04583,Student04583,25,Da Nang,17
4584,SV04584,Student04584,20,Can Tho,29
4585,SV04585,Student04585,18,Can Tho,17
4586,SV04586,Student04586,22,Hai Phong,73
4587,SV04587,Student04587,18,Hanoi,90
4588,SV04588,Student04588,20,Ho Chi Minh,9
4589,SV04589,Student04589,25,Hai Phong,19
4590,SV04590,Student04590,23,Da Nang,90
4591,SV04591,Student04591,21,Can Tho,9
4592,SV04592,Student04592,23,Da Nang,12
4593,SV04593,Student04593,18,Ho Chi Minh,77
4594,SV04594,Student04594,25,Ho Chi Minh,48
4595,SV04595,Student04595,20,Can Tho,15
4596,SV04596,Student04596,20,Hai Phong,36
4597,SV04597,Student04597,21,Can Tho,44
4598,SV04598,Student04598,23,Ho Chi Minh,53
4599,SV04599,Student04599,19,Hai Phong,98
4600,SV04600,Student04600,24,Can Tho,35
4601,SV04601,Student04601,19,Da Nang,77
4602,SV04602,Student04602,19,Can Tho,81
4603,SV04603,Student04603,18,Da Nang,32
4604,SV04604,Student04604,19,Hai Phong,20
4605,SV04605,Student04605,20,Can Tho,43
4606,SV04606,Student04606,25,Ho Chi Minh,16
4607,SV04607,Student04607,22,Can Tho,71
4608,SV04608,Student04608,24,Hanoi,74
4609,SV04609,Student04609,20,Da Nang,79
4610,SV04610,Student04610,19,Hanoi,39
4611,SV04611,Student04611,21,Ho Chi Minh,12
4612,SV04612,Student04612,22,Da Nang,86
4613,SV04613,Student04613,25,Hai Phong,87
4614,SV04614,Student04614,20,Ho Chi Minh,16
4615,SV04615,Student04615,19,Hanoi,11
4616,SV04616,Student04616,21,Hai Phong,75
4617,SV04617,Student04617,21,Can Tho,67
4618,SV04618,Student04618,19,Hanoi,49
4619,SV04619,Student04619,23,Da Nang,34
4620,SV04620,Student04620,24,Hanoi,63
4621,SV04621,Student04621,18,Da Nang,43
4622,SV04622,Student04622,18,Ho Chi Minh,84
4623,SV04623,Student04623,18,Ho Chi Minh,46
4624,SV04624,Student04624,18,Da Nang,94
4625,SV04625,Student04625,19,Da Nang,65
4626,SV04626,Student04626,23,Hai Phong,43
4627,SV04627,Student04627,19,Can Tho,58
4628,SV04628,Student04628,25,Hanoi,57
4629,SV04629,Student04629,19,Can Tho,49
4630,SV04630,Student04630,19,Can Tho,21
4631,SV04631,Student04631,18,Can Tho,87
4632,SV04632,Student04632,25,Hai Phong,39
4633,SV04633,Student04633,24,Can Tho,54
4634,SV04634,Student04634,19,Ho Chi Minh,79
4635,SV04635,Student04635,23,Da Nang,39
4636,SV04636,Student04636,22,Da Nang,95
4637,SV04637,Student04637,24,Can Tho,43
4638,SV04638,Student04638,24,Da Nang,88
4639,SV04639,Student04639,19,Can Tho,89
4640,SV04640,Student04640,18,Hanoi,35
4641,SV04641,Student04641,23,Hanoi,8
4642,SV04642,Student04642,21,Hai Phong,57
4643,SV04643,Student04643,24,Hai Phong,0
4644,SV04644,Student04644,24,Da Nang,79
4645,SV04645,Student04645,21,Da Nang,72
4646,SV04646,Student04646,23,Can Tho,50
4647,SV04647,Student04647,19,Hanoi,36
4648,SV04648,Student04648,20,Ho Chi Minh,23
4649,SV04649,Student04649,22,Can Tho,39
4650,SV04650,Student04650,19,Hai Phong,90
4651,SV04651,Student04651,25,Hai Phong,82
4652,SV04652,Student04652,19,Hanoi,26
4653,SV04653,Student04653,21,Can Tho,53
4654,SV04654,Student04654,19,Da Nang,68
4655,SV04655,Student04655,23,Hai Phong,77
4656,SV04656,Student04656,21,Da Nang,47
4657,SV04657,Student04657,18,Hai Phong,90
4658,SV04658,Student04658,24,Ho Chi Minh,86
4659,SV04659,Student04659,23,Can Tho,18
4660,SV04660,Student04660,24,Hanoi,79
4661,SV04661,Student04661,20,Hai Phong,69
4662,SV04662,Student04662,20,Can Tho,83
4663,SV04663,Student04663,20,Hanoi,86
4664,SV04664,Student04664,19,Can Tho,8
4665,SV04665,Student04665,21,Can Tho,55
4666,SV04666,Student04666,19,Can Tho,65
4667,SV04667,Student04667,18,Da Nang,4
4668,SV04668,Student04668,20,Hanoi,78
4669,SV04669,Student04669,25,Hai Phong,25
4670,SV04670,Student04670,22,Ho Chi Minh,33
4671,SV04671,Student04671,25,Hanoi,50
4672,SV04672,Student04672,21,Hanoi,8
4673,SV04673,Student04673,19,Ho Chi Minh,67
4674,SV04674,Student04674,23,Can Tho,89
4675,SV04675,Student04675,19,Hai Phong,23
4676,SV04676,Student04676,23,Can Tho,83
4677,SV04677,Student04677,18,Hanoi,17
4678,SV04678,Student04678,18,Hanoi,37
4679,SV04679,Student04679,24,Can Tho,60
4680,SV04680,Student04680,21,Hanoi,98
4681,SV04681,Student04681,24,Hanoi,79
4682,SV04682,Student04682,18,Can Tho,29
4683,SV04683,Student04683,22,Hai Phong,1
4684,SV04684,Student04684,25,Can Tho,92
4685,SV04685,Student04685,21,Da Nang,18
4686,SV04686,Student04686,23,Da Nang,93
4687,SV04687,Student04687,25,Hai Phong,99
4688,SV04688,Student04688,24,Ho Chi Minh,12
4689,SV04689,Student04689,18,Da Nang,25
4690,SV04690,Student04690,18,Can Tho,25
4691,SV04691,Student04691,19,Hai Phong,85
4692,SV04692,Student04692,24,Hanoi,39
4693,SV04693,Student04693,24,Can Tho,56
4694,SV04694,Student04694,25,Can Tho,65
4695,SV04695,Student04695,24,Hai Phong,2
4696,SV04696,Student04696,22,Hanoi,66
4697,SV04697,Student04697,19,Hanoi,23
4698,SV04698,Student04698,23,Da Nang,53
4699,SV04699,Student04699,18,Hai Phong,31
4700,SV04700,Student04700,20,Da Nang,16
4701,SV04701,Student04701,25,Ho Chi Minh,25
4702,SV04702,Student04702,18,Ho Chi Minh,96
4703,SV04703,Student04703,19,Hai Phong,83
4704,SV04704,Student04704,18,Hanoi,99
4705,SV04705,Student04705,18,Da Nang,14
4706,SV04706,Student04706,19,Ho Chi Minh,3
4707,SV04707,Student04707,20,Da Nang,41
4708,SV04708,Student04708,18,Hanoi,60
4709,SV04709,Student04709,22,Da Nang,44
4710,SV04710,Student04710,24,Can Tho,95
4711,SV04711,Student04711,22,Ho Chi Minh,43
4712,SV04712,Student04712,24,Hanoi,34
4713,SV04713,Student04713,19,Can Tho,11
4714,SV04714,Student04714,20,Can Tho,25
4715,SV04715,Student04715,20,Da Nang,65
4716,SV04716,Student04716,23,Hai Phong,38
4717,SV04717,Student04717,25,Hanoi,4
4718,SV04718,Student04718,21,Ho Chi Minh,62
4719,SV04719,Student04719,23,Can Tho,17
4720,SV04720,Student04720,19,Ho Chi Minh,32
4721,SV04721,Student04721,24,Da Nang,89
4722,SV04722,Student04722,20,Da Nang,85
4723,SV04723,Student04723,18,Can Tho,51
4724,SV04724,Student04724,21,Hanoi,69
4725,SV04725,Student04725,20,Hanoi,60
4726,SV04726,Student04726,25,Hanoi,64
4727,SV04727,Student04727,22,Hanoi,60
4728,SV04728,Student04728,19,Hanoi,89
4729,SV04729,Student04729,25,Da Nang,33
4730,SV04730,Student04730,18,Hanoi,22
4731,SV04731,Student04731,23,Ho Chi Minh,19
4732,SV04732,Student04732,23,Da Nang,52
4733,SV04733,Student04733,22,Ho Chi Minh,74
4734,SV04734,Student04734,20,Can Tho,59
4735,SV04735,Student04735,24,Da Nang,38
4736,SV04736,Student04736,25,Da Nang,23
4737,SV04737,Student04737,22,Hai Phong,79
4738,SV04738,Student04738,21,Hanoi,31
4739,SV04739,Student04739,24,Ho Chi Minh,23
4740,SV04740,Student04740,19,Da Nang,88
4741,SV04741,Student04741,19,Can Tho,28
4742,SV04742,Student04742,20,Hanoi,69
4743,SV04743,Student04743,23,Ho Chi Minh,68
4744,SV04744,Student04744,25,Da Nang,9
4745,SV04745,Student04745,23,Hanoi,47
4746,SV04746,Student04746,21,Hanoi,30
4747,SV04747,Student04747,22,Can Tho,85
4748,SV04748,Student04748,20,Ho Chi Minh,67
4749,SV04749,Student04749,24,Hai Phong,10
4750,SV04750,Student04750,25,Hai Phong,33
4751,SV04751,Student04751,18,Hanoi,17
4752,SV04752,Student04752,19,Da Nang,9
4753,SV04753,Student04753,19,Ho Chi Minh,34
4754,SV04754,Student04754,18,Can Tho,80
4755,SV04755,Student04755,25,Ho Chi Minh,36
4756,SV04756,Student04756,23,Can Tho,35
4757,SV04757,Student04757,23,Ho Chi Minh,51
4758,SV04758,Student04758,21,Hanoi,84
4759,SV04759,Student04759,23,Can Tho,6
4760,SV04760,Student04760,18,Can Tho,46
4761,SV04761,Student04761,24,Ho Chi Minh,48
4762,SV04762,Student04762,20,Can Tho,62
4763,SV04763,Student04763,24,Ho Chi Minh,68
4764,SV04764,Student04764,18,Hanoi,43
4765,SV04765,Student04765,25,Hanoi,82
4766,SV04766,Student04766,25,Hanoi,66
4767,SV04767,Student04767,25,Hanoi,20
4768,SV04768,Student04768,20,Da Nang,89
4769,SV04769,Student04769,23,Da Nang,73
4770,SV04770,Student04770,21,Da Nang,17
4771,SV04771,Student04771,22,Hai Phong,37
4772,SV04772,Student04772,23,Ho Chi Minh,77
4773,SV04773,Student04773,25,Can Tho,75
4774,SV04774,Student04774,21,Da Nang,46
4775,SV04775,Student04775,19,Hai Phong,65
4776,SV04776,Student04776,20,Da Nang,19
4777,SV04777,Student04777,21,Hai Phong,0
4778,SV04778,Student04778,25,Hai Phong,4
4779,SV04779,Student04779,19,Can Tho,6
4780,SV04780,Student04780,18,Can Tho,8
4781,SV04781,Student04781,18,Ho Chi Minh,11
4782,SV04782,Student04782,24,Da Nang,53
4783,SV04783,Student04783,21,Hai Phong,49
4784,SV04784,Student04784,24,Hai Phong,68
4785,SV04785,Student04785,21,Hanoi,62
4786,SV04786,Student04786,20,Da Nang,59
4787,SV04787,Student04787,19,Ho Chi Minh,6
4788,SV04788,Student04788,21,Hai Phong,53
4789,SV04789,Student04789,22,Ho Chi Minh,34
4790,SV04790,Student04790,19,Ho Chi Minh,6
4791,SV04791,Student04791,21,Hanoi,53
4792,SV04792,Student04792,25,Hanoi,4
4793,SV04793,Student04793,23,Ho Chi Minh,63
4794,SV04794,Student04794,23,Hanoi,74
4795,SV04795,Student04795,24,Hai Phong,78
4796,SV04796,Student04796,22,Can Tho,41
4797,SV04797,Student04797,23,Da Nang,80
4798,SV04798,Student04798,20,Hanoi,69
4799,SV04799,Student04799,23,Can Tho,12
4800,SV04800,Student04800,22,Hai Phong,4
4801,SV04801,Student04801,20,Ho Chi Minh,4
4802,SV04802,Student04802,21,Hai Phong,13
4803,SV04803,Student04803,25,Hanoi,94
4804,SV04804,Student04804,23,Ho Chi Minh,98
4805,SV04805,Student04805,24,Hai Phong,1
4806,SV04806,Student04806,24,Hanoi,68
4807,SV04807,Student04807,21,Can Tho,74
4808,SV04808,Student04808,24,Ho Chi Minh,91
4809,SV04809,Student04809,20,Ho Chi Minh,85
4810,SV04810,Student04810,20,Can Tho,38
4811,SV04811,Student04811,22,Hai Phong,85
4812,SV04812,Student04812,21,Hanoi,92
4813,SV04813,Student04813,25,Hai Phong,34
4814,SV04814,Student04814,20,Ho Chi Minh,65
4815,SV04815,Student04815,19,Hai Phong,24
4816,SV04816,Student04816,21,Da Nang,80
4817,SV04817,Student04817,18,Hai Phong,24
4818,SV04818,Student04818,18,Can Tho,34
4819,SV04819,Student04819,24,Da Nang,6
4820,SV04820,Student04820,22,Hai Phong,77
4821,SV04821,Student04821,23,Ho Chi Minh,66
4822,SV04822,Student04822,25,Can Tho,79
4823,SV04823,Student04823,19,Da Nang,83
4824,SV04824,Student04824,23,Can Tho,88
4825,SV04825,Student04825,21,Ho Chi Minh,12
4826,SV04826,Student04826,24,Hanoi,70
4827,SV04827,Student04827,19,Hanoi,62
4828,SV04828,Student04828,25,Da Nang,87
4829,SV04829,Student04829,18,Da Nang,55
4830,SV04830,Student04830,21,Hai Phong,3
4831,SV04831,Student04831,18,Hai Phong,44
4832,SV04832,Student04832,18,Hai Phong,3
4833,SV04833,Student04833,22,Ho Chi Minh,52
4834,SV04834,Student04834,21,Can Tho,86
4835,SV04835,Student04835,24,Can Tho,17
4836,SV04836,Student04836,20,Hai Phong,84
4837,SV04837,Student04837,21,Ho Chi Minh,8
4838,SV04838,Student04838,22,Da Nang,27
4839,SV04839,Student04839,18,Hai Phong,49
4840,SV04840,Student04840,23,Ho Chi Minh,51
4841,SV04841,Student04841,21,Hai Phong,52
4842,SV04842,Student04842,19,Ho Chi Minh,94
4843,SV04843,Student04843,18,Hai Phong,8
4844,SV04844,Student04844,24,Ho Chi Minh,41
4845,SV04845,Student04845,24,Hanoi,46
4846,SV04846,Student04846,20,Ho Chi Minh,38
4847,SV04847,Student04847,25,Ho Chi Minh,55
4848,SV04848,Student04848,21,Da Nang,46
4849,SV04849,Student04849,19,Hai Phong,98
4850,SV04850,Student04850,22,Can Tho,13
4851,SV04851,Student04851,21,Hai Phong,13
4852,SV04852,Student04852,22,Can Tho,59
4853,SV04853,Student04853,25,Ho Chi Minh,80
4854,SV04854,Student04854,21,Hai Phong,52
4855,SV04855,Student04855,22,Hanoi,3
4856,SV04856,Student04856,24,Ho Chi Minh,81
4857,SV04857,Student04857,18,Hai Phong,78
4858,SV04858,Student04858,24,Ho Chi Minh,84
4859,SV04859,Student04859,19,Hanoi,20
4860,SV04860,Student04860,25,Hanoi,83
4861,SV04861,Student04861,20,Hanoi,54
4862,SV04862,Student04862,20,Can Tho,47
4863,SV04863,Student04863,18,Ho Chi Minh,81
4864,SV04864,Student04864,25,Hanoi,22
4865,SV04865,Student04865,23,Da Nang,27
4866,SV04866,Student04866,24,Ho Chi Minh,52
4867,SV04867,Student04867,20,Hanoi,20
4868,SV04868,Student04868,18,Hanoi,20
4869,SV04869,Student04869,25,Ho Chi Minh,39
4870,SV04870,Student04870,18,Hai Phong,9
4871,SV04871,Student04871,22,Hai Phong,77
4872,SV04872,Student04872,20,Can Tho,98
4873,SV04873,Student04873,20,Can Tho,45
4874,SV04874,Student04874,21,Hai Phong,100
4875,SV04875,Student04875,20,Hanoi,15
4876,SV04876,Student04876,19,Hai Phong,8
4877,SV04877,Student04877,25,Ho Chi Minh,92
4878,SV04878,Student04878,19,Da Nang,71
4879,SV04879,Student04879,23,Ho Chi Minh,51
4880,SV04880,Student04880,22,Da Nang,7
4881,SV04881,Student04881,20,Hai Phong,6
4882,SV04882,Student04882,19,Hai Phong,1
4883,SV04883,Student04883,23,Hai Phong,68
4884,SV04884,Student04884,19,Hanoi,43
4885,SV04885,Student04885,23,Ho Chi Minh,46
4886,SV04886,Student04886,21,Hai Phong,62
4887,SV04887,Student04887,24,Can Tho,6
4888,SV04888,Student04888,18,Da Nang,4
4889,SV04889,Student04889,22,Da Nang,52
4890,SV04890,Student04890,23,Hanoi,26
4891,SV04891,Student04891,25,Hanoi,54
4892,SV04892,Student04892,21,Hanoi,95
4893,SV04893,Student04893,19,Hanoi,68
4894,SV04894,Student04894,22,Hai Phong,87
4895,SV04895,Student04895,23,Ho Chi Minh,44
4896,SV04896,Student04896,21,Ho Chi Minh,69
4897,SV04897,Student04897,23,Hanoi,48
4898,SV04898,Student04898,24,Can Tho,32
4899,SV04899,Student04899,24,Da Nang,63
4900,SV04900,Student04900,23,Hai Phong,21
4901,SV04901,Student04901,23,Da Nang,86
4902,SV04902,Student04902,22,Hanoi,72
4903,SV04903,Student04903,20,Da Nang,35
4904,SV04904,Student04904,25,Can Tho,76
4905,SV04905,Student04905,25,Hanoi,84
4906,SV04906,Student04906,24,Hai Phong,49
4907,SV04907,Student04907,21,Da Nang,100
4908,SV04908,Student04908,19,Hai Phong,99
4909,SV04909,Student04909,23,Ho Chi Minh,39
4910,SV04910,Student04910,25,Ho Chi Minh,71
4911,SV04911,Student04911,18,Hanoi,4
4912,SV04912,Student04912,25,Hai Phong,99
4913,SV04913,Student04913,21,Can Tho,82
4914,SV04914,Student04914,20,Ho Chi Minh,12
4915,SV04915,Student04915,25,Hai Phong,23
4916,SV04916,Student04916,19,Da Nang,95
4917,SV04917,Student04917,24,Ho Chi Minh,44
4918,SV04918,Student04918,21,Hanoi,89
4919,SV04919,Student04919,18,Hai Phong,60
4920,SV04920,Student04920,25,Can Tho,10
4921,SV04921,Student04921,25,Ho Chi Minh,12
4922,SV04922,Student04922,19,Da Nang,44
4923,SV04923,Student04923,24,Hai Phong,27
4924,SV04924,Student04924,22,Hanoi,30
4925,SV04925,Student04925,22,Hai Phong,76
4926,SV04926,Student04926,19,Ho Chi Minh,64
4927,SV04927,Student04927,24,Can Tho,35
4928,SV04928,Student04928,20,Ho Chi Minh,44
4929,SV04929,Student04929,24,Da Nang,61
4930,SV04930,Student04930,19,Hanoi,32
4931,SV04931,Student04931,21,Can Tho,93
